yearsPlayed,age,G_all,weight,G_dh,birthCountry - Japan,height,birthCountry - Cuba,birthCountry - D.R.,birthCountry - Venezuela,birthCountry - Colombia,birthCountry - Jamaica,birthCountry - Honduras,birthCountry - France,birthCountry - V.I.,G_p,birthCountry - USA,NumPos,G_cf,G_rf,G_ss,G_2b,G_3b,G_c,G_lf
4.0,26.0,81.0,190.0,0.0,0,73.0,0,0,0,0,0,0,0,0,0.0,1,3.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
6.0,28.0,44.0,160.0,0.0,0,72.0,0,0,0,0,0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,30.0,101.0,200.0,0.0,0,75.0,0,0,0,0,0,0,0,0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,22.0,9.0,185.0,0.0,0,74.0,0,0,0,0,0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,24.0,2.0,185.0,0.0,0,73.0,0,0,0,0,0,0,0,0,0.0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2.0,26.0,6.0,205.0,0.0,0,77.0,0,0,0,0,0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,28.0,29.0,225.0,0.0,0,78.0,0,0,0,0,0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.0,30.0,14.0,200.0,0.0,0,73.0,0,1,0,0,0,0,0,0,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,24.0,10.0,172.0,0.0,0,75.0,0,0,0,0,0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,28.0,33.0,195.0,0.0,0,73.0,0,0,0,0,0,0,0,0,0.0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,28.0,133.0,180.0,0.0,0,72.0,0,0,0,0,0,0,0,0,0.0,1,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
9.0,30.0,81.0,180.0,0.0,0,73.0,0,0,0,0,0,0,0,0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4.0,26.0,29.0,195.0,0.0,0,77.0,0,0,0,0,0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,30.0,28.0,180.0,0.0,0,76.0,0,0,0,0,0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,27.0,80.0,205.0,0.0,0,76.0,0,0,0,0,0,0,0,0,0.0,1,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
13.0,35.0,3.0,200.0,0.0,0,76.0,0,0,0,0,0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,30.0,102.0,175.0,0.0,0,73.0,0,0,0,0,0,0,0,0,0.0,1,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
2.0,25.0,5.0,185.0,0.0,0,73.0,0,0,0,0,0,0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7.0,29.0,66.0,200.0,0.0,0,77.0,0,0,0,0,0,0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4.0,30.0,28.0,170.0,1.0,0,70.0,0,0,0,0,0,0,0,0,0.0,1,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
9.0,35.0,47.0,195.0,0.0,0,75.0,0,0,0,0,0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,27.0,135.0,165.0,1.0,0,71.0,0,0,0,0,0,0,0,0,0.0,0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6.0,29.0,143.0,190.0,1.0,0,73.0,0,0,0,0,0,0,0,0,0.0,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
14.0,38.0,11.0,180.0,0.0,0,74.0,0,0,0,0,0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,26.0,9.0,190.0,1.0,0,72.0,0,0,0,0,0,0,0,0,0.0,1,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
4.0,27.0,22.0,225.0,0.0,0,77.0,0,0,0,0,0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,25.0,23.0,185.0,0.0,0,74.0,0,0,0,0,0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.0,33.0,66.0,170.0,1.0,0,72.0,0,0,1,0,0,0,0,0,0.0,0,5.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
0.0,24.0,6.0,195.0,1.0,0,71.0,0,0,0,0,0,0,0,0,0.0,1,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6.0,28.0,15.0,180.0,0.0,0,75.0,0,0,0,0,0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.0,37.0,26.0,190.0,0.0,0,75.0,0,0,0,0,0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,31.0,101.0,185.0,1.0,0,71.0,0,0,0,0,0,0,0,0,0.0,1,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
3.0,27.0,12.0,180.0,0.0,0,69.0,0,0,0,0,0,0,0,0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4.0,28.0,118.0,180.0,1.0,0,72.0,0,0,0,0,0,0,0,0,0.0,1,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,24.0,6.0,240.0,0.0,0,74.0,0,0,0,0,0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.0,35.0,67.83305583756345,185.0,1.0,0,72.0,0,0,0,0,0,0,0,0,1.0,0,10.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
19.0,41.0,28.0,160.0,0.0,0,73.0,0,0,0,0,0,0,0,0,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,29.0,62.0,170.0,0.0,0,75.0,0,1,0,0,0,0,0,0,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.0,39.0,113.0,190.0,1.0,0,74.0,0,0,0,0,0,0,0,0,0.0,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,28.0,29.0,200.0,0.0,0,75.0,0,0,0,0,0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,25.0,20.0,200.0,0.0,0,74.0,0,0,0,0,0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,29.0,3.0,210.0,0.0,0,76.0,0,0,0,0,0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,38.0,91.0,175.0,0.0,0,72.0,0,1,0,0,0,0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,26.0,52.0,210.0,1.0,0,74.0,0,0,0,0,0,0,0,0,0.0,1,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
9.0,32.0,56.0,210.0,0.0,0,77.0,0,0,0,0,0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,29.0,42.0,190.0,0.0,0,74.0,0,0,0,0,0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,23.0,137.0,225.0,1.0,0,72.0,0,1,0,0,0,0,0,0,0.0,0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,25.0,7.0,215.0,0.0,0,75.0,0,0,0,0,0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,30.0,104.0,195.0,1.0,0,74.0,0,0,0,0,0,0,0,0,0.0,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,22.0,57.0,165.0,0.0,0,74.0,0,1,0,0,0,0,0,0,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,25.0,137.0,250.0,1.0,0,76.0,0,0,0,0,0,0,0,0,0.0,1,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6.0,28.0,136.0,180.0,0.0,0,69.0,0,0,1,0,0,0,0,0,0.0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
22.0,44.0,46.0,220.0,1.0,0,78.0,0,0,0,0,0,0,0,0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,25.0,17.0,245.0,0.0,0,74.0,0,0,0,0,0,0,0,0,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,25.0,39.0,180.0,0.0,0,73.0,0,0,0,0,0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,24.0,116.0,170.0,0.0,0,71.0,0,0,0,0,0,0,0,0,0.0,1,3.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
7.0,32.0,139.0,215.0,0.0,0,75.0,0,0,0,0,0,0,0,0,0.0,1,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,29.0,18.0,190.0,0.0,0,73.0,0,1,0,0,0,0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8.0,31.0,103.0,175.0,0.0,0,74.0,0,0,0,0,0,0,0,0,0.0,1,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
4.0,28.0,139.0,175.0,0.0,0,73.0,0,0,0,0,0,0,0,0,0.0,0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
9.0,32.0,22.0,200.0,0.0,0,79.0,0,0,0,0,0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,34.0,143.0,235.0,0.0,0,75.0,0,0,1,0,0,0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,31.0,125.0,195.0,0.0,0,71.0,0,0,0,0,0,0,0,0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5.0,28.0,17.0,196.0,0.0,0,73.0,0,0,0,0,0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,29.0,68.0,199.0,0.0,0,72.0,0,0,0,0,0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,31.0,24.0,180.0,0.0,0,68.0,0,0,0,0,0,0,0,0,0.0,1,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
13.0,35.0,67.83305583756345,178.0,1.0,0,71.0,0,0,0,0,0,0,0,0,1.0,1,10.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
9.0,34.0,119.0,180.0,0.0,0,72.0,0,0,0,0,0,0,0,0,0.0,1,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,27.0,76.0,180.0,0.0,0,72.0,0,0,0,0,0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,25.0,3.0,170.0,0.0,0,67.0,0,0,0,0,0,0,0,0,0.0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,30.0,64.0,190.0,0.0,0,74.0,0,0,0,0,0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,27.0,2.0,175.0,0.0,0,74.0,0,0,0,0,0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,32.0,10.0,185.0,0.0,0,73.0,0,0,0,0,0,0,0,0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5.0,28.0,12.0,185.0,0.0,0,73.0,0,0,0,0,0,0,0,0,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,26.0,18.0,213.0,0.0,0,73.0,0,0,0,0,0,0,0,0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2.0,28.0,33.0,195.0,0.0,0,73.0,0,0,0,0,0,0,0,0,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,30.0,71.0,200.0,0.0,0,74.0,0,0,0,0,0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,23.0,15.0,205.0,0.0,0,75.0,0,0,0,0,0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,29.0,20.0,186.0,0.0,0,72.0,0,0,0,0,0,0,0,0,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,30.0,31.0,195.0,0.0,0,76.0,0,0,0,0,0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,32.0,37.0,205.0,0.0,0,74.0,0,0,0,0,0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,30.0,10.0,220.0,0.0,0,76.0,0,0,0,0,0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,34.0,19.0,170.0,0.0,0,72.0,0,0,0,0,0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,28.0,34.0,200.0,0.0,0,74.0,0,0,0,0,0,0,0,0,0.0,1,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1.0,24.0,21.0,205.0,0.0,0,74.0,0,0,0,0,0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,29.0,105.0,180.0,0.0,0,73.0,0,0,0,0,0,0,0,0,0.0,1,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
6.0,29.0,131.0,185.0,0.0,0,74.0,0,0,0,0,0,0,0,0,0.0,0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
8.0,32.0,137.0,175.0,0.0,0,72.0,0,0,0,0,0,0,0,0,0.0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3.0,28.0,120.0,180.0,0.0,0,69.0,0,0,0,0,0,0,0,0,0.0,1,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2.0,23.0,89.0,170.0,1.0,0,71.0,0,1,0,0,0,0,0,0,0.0,0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2.0,25.0,28.0,205.0,0.0,0,76.0,0,0,0,0,0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,35.0,60.0,200.0,0.0,0,73.0,0,0,0,0,0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,27.0,52.0,210.0,0.0,0,74.0,0,0,0,0,0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,32.0,36.0,205.0,0.0,0,77.0,0,0,0,0,0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,27.0,144.0,175.0,0.0,0,70.0,0,0,0,0,0,0,0,0,0.0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,27.0,41.0,175.0,1.0,0,70.0,0,0,0,0,0,0,0,0,0.0,1,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
3.0,28.0,48.0,190.0,0.0,0,76.0,0,0,0,0,0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,32.0,136.0,230.0,1.0,0,75.0,0,0,0,0,0,0,0,0,0.0,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,28.0,112.0,195.0,0.0,0,73.0,0,0,0,0,0,0,0,0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
14.0,37.0,67.0,168.0,1.0,0,71.0,0,0,0,0,0,0,0,0,0.0,1,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
5.0,26.0,144.0,180.0,0.0,0,73.0,0,0,0,0,0,0,0,0,0.0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5.0,30.0,9.0,185.0,0.0,0,72.0,0,0,0,0,0,0,0,0,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,38.0,70.0,215.0,1.0,0,75.0,0,0,0,0,0,0,0,0,0.0,1,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2.0,28.0,10.0,205.0,0.0,0,75.0,0,0,0,0,0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,24.0,123.0,183.0,1.0,0,73.0,0,0,0,0,0,0,0,0,0.0,1,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
3.0,30.0,23.0,200.0,0.0,0,74.0,0,0,0,0,0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,29.0,7.0,180.0,1.0,0,72.0,0,0,0,0,0,0,0,0,0.0,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8.0,34.0,29.0,205.0,0.0,0,76.0,0,0,0,0,0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,25.0,131.0,180.0,1.0,0,71.0,0,0,0,0,0,0,0,0,0.0,1,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1.0,23.0,15.0,170.0,0.0,0,74.0,0,1,0,0,0,0,0,0,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,23.0,37.0,170.0,0.0,0,72.0,0,0,1,0,0,0,0,0,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,24.0,41.0,170.0,0.0,0,73.0,0,0,0,0,0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.0,36.0,25.0,205.0,0.0,0,76.0,0,0,0,0,0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.0,35.0,76.0,170.0,1.0,0,71.0,0,1,0,0,0,0,0,0,0.0,0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.0,24.0,30.0,194.0,1.0,0,74.0,0,0,0,0,0,0,0,0,0.0,1,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
11.0,35.0,62.0,215.0,1.0,0,74.0,0,0,0,0,0,0,0,0,0.0,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
13.0,36.0,54.0,160.0,0.0,0,74.0,0,0,0,0,0,0,0,0,0.0,1,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
18.0,37.0,74.0,165.0,1.0,0,72.0,0,0,0,0,0,0,0,0,0.0,1,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8.0,32.0,18.0,187.0,0.0,0,75.0,0,0,0,0,0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.0,38.0,84.0,160.0,1.0,0,71.0,0,0,0,0,0,0,0,0,0.0,1,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2.0,26.0,39.0,220.0,1.0,0,73.0,0,0,0,0,0,0,0,0,0.0,1,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
6.0,30.0,21.0,202.0,0.0,0,74.0,0,0,0,0,0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,26.0,120.0,180.0,0.0,0,71.0,0,0,0,0,0,0,0,0,0.0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3.0,28.0,94.0,185.0,0.0,0,75.0,0,0,0,0,0,0,0,0,0.0,1,3.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
4.0,27.0,4.0,185.0,0.0,0,72.0,0,0,0,0,0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,29.0,77.0,140.0,0.0,0,70.0,0,0,0,0,0,0,0,1,0.0,0,5.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
8.0,31.0,31.0,175.0,0.0,0,74.0,0,0,0,0,0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,28.0,105.0,155.0,0.0,0,70.0,0,0,0,0,0,0,0,0,0.0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,26.0,138.0,190.0,0.0,0,72.0,0,0,0,0,0,0,0,0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,29.0,133.0,205.0,0.0,0,73.0,0,0,0,0,0,0,0,0,0.0,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19.0,41.0,79.0,180.0,0.0,0,75.0,0,0,0,0,0,0,0,0,0.0,1,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
5.0,30.0,51.0,205.0,0.0,0,75.0,0,0,0,0,0,0,0,0,0.0,1,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8.0,33.0,49.0,145.0,0.0,0,70.0,0,0,0,0,0,0,0,0,0.0,0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
6.0,33.0,39.0,190.0,0.0,0,73.0,0,0,0,0,0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,32.0,72.0,190.0,0.0,0,73.0,0,0,0,0,0,0,0,0,0.0,1,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
5.0,29.0,25.0,190.0,0.0,0,73.0,0,0,0,0,0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,32.0,1.0,205.0,0.0,0,75.0,0,0,0,0,0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,29.0,7.0,195.0,0.0,0,77.0,0,0,0,0,0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,24.0,97.0,215.0,0.0,0,74.0,0,0,0,0,0,0,0,0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2.0,27.0,4.0,195.0,0.0,0,75.0,0,0,0,0,0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,22.0,12.0,181.0,0.0,0,73.0,0,0,0,0,0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,31.0,57.0,200.0,0.0,0,74.0,0,0,0,0,0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,33.0,34.0,215.0,0.0,0,76.0,0,0,0,0,0,0,0,0,0.0,1,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
10.0,35.0,8.0,200.0,0.0,0,74.0,0,0,0,0,0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,26.0,2.0,197.0,0.0,0,75.0,0,0,0,0,0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,30.0,16.0,190.0,0.0,0,71.0,0,0,0,0,0,0,0,0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2.0,26.0,62.0,200.0,0.0,0,76.0,0,0,0,0,0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.0,35.0,133.0,178.0,0.0,0,69.0,0,0,0,0,0,0,0,0,0.0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4.0,28.0,69.0,180.0,0.0,0,72.0,0,1,0,0,0,0,0,0,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,23.0,9.0,220.0,0.0,0,76.0,0,0,0,0,0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,28.0,28.0,195.0,0.0,0,75.0,0,0,0,0,0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,27.0,63.0,190.0,0.0,0,71.0,0,0,0,0,0,0,0,0,0.0,1,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1.0,24.0,63.0,170.0,0.0,0,72.0,0,1,0,0,0,0,0,0,0.0,0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,24.0,3.0,170.0,0.0,0,72.0,0,0,0,0,0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,24.0,124.0,166.0,0.0,0,69.0,0,1,0,0,0,0,0,0,0.0,0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
6.0,30.0,47.0,190.0,0.0,0,75.0,0,0,0,0,0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,26.0,28.0,205.0,0.0,0,75.0,0,0,0,0,0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,27.0,27.0,210.0,0.0,0,73.0,0,0,0,0,0,0,0,0,0.0,1,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
9.0,31.0,21.0,190.0,0.0,0,74.0,0,0,0,0,0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,27.0,114.0,195.0,0.0,0,72.0,0,0,0,0,0,0,0,0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,27.0,112.0,200.0,0.0,0,74.0,0,0,0,0,0,0,0,0,0.0,1,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
7.0,30.0,141.0,185.0,0.0,0,71.0,0,0,0,0,0,0,0,0,0.0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,28.0,37.0,220.0,0.0,0,77.0,0,0,0,0,0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,32.0,90.0,150.0,0.0,0,68.0,0,0,0,0,0,0,0,0,1.0,1,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,27.0,56.0,210.0,0.0,0,72.0,0,0,0,0,0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,33.0,33.0,185.0,0.0,0,73.0,0,0,0,0,0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,28.0,113.0,180.0,0.0,0,74.0,0,1,0,0,0,0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5.0,28.0,56.0,180.0,0.0,0,74.0,0,0,0,0,0,0,0,0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.0,25.0,52.0,175.0,0.0,0,73.0,0,0,0,0,0,0,0,0,0.0,1,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2.0,23.0,24.0,185.0,0.0,0,70.0,0,0,0,0,0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,29.0,40.0,185.0,0.0,0,72.0,0,0,0,0,0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,29.0,19.0,200.0,0.0,0,73.0,0,0,0,0,0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
